order_id,customer_id,order_date,order_amount
543670,16013,2011-02-11 11:23:00,468.0
543672,16013,2011-02-11 11:25:00,306.0
543673,16013,2011-02-11 11:28:00,554.4
543674,16013,2011-02-11 11:28:00,1252.2
543675,16013,2011-02-11 11:31:00,382.5
543688,15270,2011-02-11 11:36:00,330.8
543691,17924,2011-02-11 11:38:00,223.2
543693,12897,2011-02-11 11:40:00,128.8
543730,16928,2011-02-11 11:57:00,112.5
543731,17677,2011-02-11 11:57:00,612.25
543733,12395,2011-02-11 12:16:00,231.51
543734,17512,2011-02-11 12:22:00,494.51
543735,16191,2011-02-11 12:32:00,514.56
543736,15044,2011-02-11 12:36:00,610.5500000000001
543737,12477,2011-02-11 12:45:00,2355.9500000000003
543738,13094,2011-02-11 12:48:00,76.32000000000001
543739,15550,2011-02-11 12:49:00,137.89999999999998
543740,15311,2011-02-11 13:36:00,350.82
543746,17675,2011-02-11 13:50:00,324.25
543747,13672,2011-02-11 13:53:00,124.26
543748,12913,2011-02-11 13:54:00,313.8
543754,18159,2011-02-11 14:26:00,530.15
543759,12921,2011-02-11 15:12:00,377.48
543770,13875,2011-02-11 15:39:00,340.65
543774,15856,2011-02-11 15:56:00,1078.9
543777,15406,2011-02-11 16:19:00,9.25
543788,15061,2011-02-11 17:06:00,2.42
543797,15465,2011-02-13 10:24:00,278.65
543798,15058,2011-02-13 11:13:00,178.75
543799,17236,2011-02-13 11:22:00,119.76
543800,17282,2011-02-13 11:36:00,741.85
543801,17811,2011-02-13 11:52:00,210.7
543802,13742,2011-02-13 12:03:00,526.1
543803,17126,2011-02-13 12:05:00,302.67
543804,16434,2011-02-13 12:17:00,401.0
543805,17050,2011-02-13 12:41:00,131.4
543806,17085,2011-02-13 12:48:00,233.96
543807,14692,2011-02-13 13:15:00,121.25
543808,17454,2011-02-13 13:22:00,132.25
543809,17095,2011-02-13 13:52:00,230.81
543810,13171,2011-02-13 14:16:00,140.35
543812,17472,2011-02-13 14:40:00,252.51
543813,16897,2011-02-13 15:02:00,76.75
543814,15640,2011-02-13 15:17:00,981.9
543815,17255,2011-02-13 15:18:00,112.46
543816,17841,2011-02-13 15:26:00,104.33
543820,16084,2011-02-13 16:05:00,436.18
543821,17667,2011-02-14 09:24:00,928.05
543822,12507,2011-02-14 09:24:00,446.16
543823,17937,2011-02-14 09:27:00,540.0
543824,14631,2011-02-14 09:31:00,309.5
543825,16098,2011-02-14 09:33:00,421.8
543828,14156,2011-02-14 09:45:00,2024.57
543829,12939,2011-02-14 09:47:00,3376.08
543831,15769,2011-02-14 09:57:00,3257.4
543832,13381,2011-02-14 10:10:00,416.11
543833,12476,2011-02-14 10:24:00,160.2
543836,15236,2011-02-14 10:52:00,321.05
543839,17811,2011-02-14 11:08:00,103.7
543842,16333,2011-02-14 11:22:00,1119.36
543852,14258,2011-02-14 11:57:00,1165.96
543900,12621,2011-02-14 12:11:00,642.29
543901,17659,2011-02-14 12:13:00,115.0
543907,17346,2011-02-14 12:16:00,105.57
543908,16422,2011-02-14 12:28:00,405.30000000000007
543910,13475,2011-02-14 12:36:00,317.12
543911,17829,2011-02-14 12:46:00,889.24
543912,16701,2011-02-14 12:53:00,379.74
543913,17591,2011-02-14 13:11:00,151.68
543914,14715,2011-02-14 13:19:00,109.5
543915,13717,2011-02-14 13:21:00,298.05
543919,13157,2011-02-14 14:03:00,197.82
543921,13911,2011-02-14 14:13:00,223.74
543923,14644,2011-02-14 14:14:00,187.50000000000003
543924,16904,2011-02-14 14:14:00,101.45
543934,12993,2011-02-14 14:29:00,102.9
543935,12989,2011-02-14 14:39:00,901.6
543973,17571,2011-02-14 15:15:00,284.35
543975,17231,2011-02-14 15:23:00,316.89
543976,13089,2011-02-14 15:26:00,1380.4
543977,15615,2011-02-14 15:35:00,710.31
543978,12867,2011-02-14 15:37:00,424.16
543979,14606,2011-02-14 15:43:00,169.44
543981,15358,2011-02-15 08:18:00,367.76
543982,15358,2011-02-15 08:21:00,281.8
543983,16979,2011-02-15 09:20:00,347.15
543984,15601,2011-02-15 09:35:00,549.04
543986,16738,2011-02-15 09:46:00,3.75
543987,14849,2011-02-15 09:49:00,383.6
543988,14849,2011-02-15 09:50:00,17.700000000000003
543989,12415,2011-02-15 09:52:00,14022.92
543990,15122,2011-02-15 09:59:00,397.04
543991,13848,2011-02-15 10:17:00,615.0
543993,17612,2011-02-15 10:40:00,305.46
543994,12931,2011-02-15 10:41:00,1696.4
543995,13408,2011-02-15 10:45:00,793.5
543996,15811,2011-02-15 10:46:00,458.53
543997,17348,2011-02-15 10:49:00,160.15
543998,18093,2011-02-15 10:52:00,264.6
544035,13893,2011-02-15 11:30:00,821.1
544036,17315,2011-02-15 11:30:00,188.7
544037,14961,2011-02-15 11:31:00,920.33
544039,14744,2011-02-15 11:33:00,211.0
544040,14701,2011-02-15 11:40:00,257.97
544041,17730,2011-02-15 11:50:00,375.56
544042,14527,2011-02-15 11:52:00,91.2
544043,14527,2011-02-15 11:58:00,12.75
544044,14659,2011-02-15 12:05:00,181.8
544045,13941,2011-02-15 12:12:00,1023.84
544051,16700,2011-02-15 12:40:00,433.0
544055,14035,2011-02-15 12:48:00,301.6
544056,13004,2011-02-15 12:48:00,287.74
544058,14176,2011-02-15 12:56:00,230.15
544059,14534,2011-02-15 13:00:00,120.16
544060,13623,2011-02-15 13:08:00,156.0
544061,14176,2011-02-15 13:12:00,66.0
544062,15311,2011-02-15 13:19:00,784.74
544064,17114,2011-02-15 13:50:00,127.95
544065,14346,2011-02-15 13:52:00,262.44
544066,12971,2011-02-15 13:53:00,181.5
544067,16431,2011-02-15 14:02:00,269.59
544068,16431,2011-02-15 14:08:00,74.34
544069,12616,2011-02-15 14:17:00,255.6
544070,15370,2011-02-15 14:19:00,570.02
544071,16317,2011-02-15 14:30:00,570.76
544073,14935,2011-02-15 14:44:00,1784.71
544074,14156,2011-02-15 14:49:00,856.26
544075,14156,2011-02-15 14:50:00,3506.24
544076,16407,2011-02-15 15:00:00,75.0
544077,14825,2011-02-15 15:04:00,241.34
544078,16073,2011-02-15 15:41:00,122.4
544079,14477,2011-02-15 15:44:00,165.0
544081,17819,2011-02-15 15:49:00,855.9999999999999
544083,15606,2011-02-15 15:51:00,303.57
544084,14760,2011-02-15 16:27:00,89.2
544087,17530,2011-02-15 17:02:00,344.69
544090,13880,2011-02-16 08:15:00,210.2
544091,14897,2011-02-16 08:37:00,175.5
544092,17512,2011-02-16 09:03:00,77.5
544093,13750,2011-02-16 09:08:00,363.36
544094,15810,2011-02-16 09:11:00,377.32
544095,16509,2011-02-16 09:25:00,363.7
544096,14386,2011-02-16 09:45:00,142.4
544097,12455,2011-02-16 09:56:00,1683.9
544098,16019,2011-02-16 10:04:00,1129.35
544100,15002,2011-02-16 10:25:00,254.44
544101,16378,2011-02-16 10:32:00,142.85
544102,14665,2011-02-16 10:32:00,255.66
544103,17961,2011-02-16 10:33:00,20.38
544104,14665,2011-02-16 10:34:00,81.6
544105,17567,2011-02-16 10:38:00,424.85
544106,14530,2011-02-16 10:47:00,698.26
544107,15670,2011-02-16 10:50:00,173.05
544108,12653,2011-02-16 10:53:00,779.1
544109,12841,2011-02-16 10:56:00,112.45
544110,15059,2011-02-16 11:03:00,184.18
544111,16126,2011-02-16 11:18:00,891.35
544112,15039,2011-02-16 11:37:00,375.78
544115,12727,2011-02-16 11:45:00,919.66
544125,13199,2011-02-16 11:53:00,285.24
544129,13199,2011-02-16 11:54:00,434.6
544143,15759,2011-02-16 11:58:00,87.8
544147,16306,2011-02-16 11:59:00,10.82
544150,14180,2011-02-16 11:59:00,119.15
544151,15024,2011-02-16 12:02:00,196.87
544152,14609,2011-02-16 12:10:00,144.0
544153,15356,2011-02-16 12:11:00,254.19
544154,13414,2011-02-16 12:13:00,390.0
544155,12823,2011-02-16 12:15:00,306.0
544156,12352,2011-02-16 12:33:00,296.5
544157,12372,2011-02-16 12:46:00,399.22
544158,14944,2011-02-16 12:47:00,132.60000000000002
544159,14944,2011-02-16 12:48:00,621.69
544160,16494,2011-02-16 12:49:00,826.53
544161,16875,2011-02-16 12:59:00,398.79
544162,14959,2011-02-16 13:00:00,178.66
544163,16875,2011-02-16 13:02:00,37.5
544164,17306,2011-02-16 13:02:00,601.94
544165,14210,2011-02-16 13:11:00,308.78000000000003
544166,14051,2011-02-16 13:14:00,337.5
544167,14755,2011-02-16 13:14:00,506.02
544168,13798,2011-02-16 13:16:00,314.4
544169,13078,2011-02-16 13:44:00,348.57000000000005
544170,16148,2011-02-16 14:01:00,76.32000000000001
544176,18219,2011-02-16 14:18:00,94.31
544177,13001,2011-02-16 14:27:00,1853.52
544178,14543,2011-02-16 14:40:00,388.05
544179,17422,2011-02-16 14:44:00,321.25
544180,14309,2011-02-16 14:48:00,233.42
544181,17175,2011-02-16 14:56:00,519.08
544182,18257,2011-02-16 15:13:00,328.40000000000003
544183,17857,2011-02-16 15:43:00,786.8399999999999
544185,16684,2011-02-16 15:51:00,149.46
544187,14107,2011-02-16 16:31:00,257.85
544189,15867,2011-02-16 16:40:00,133.0
544190,13089,2011-02-16 16:56:00,193.01
544191,13089,2011-02-16 16:57:00,772.8000000000001
544192,13089,2011-02-16 16:58:00,17.700000000000003
544193,12431,2011-02-17 08:23:00,640.1
544194,16839,2011-02-17 08:40:00,597.58
544195,13305,2011-02-17 08:58:00,152.7
544196,13327,2011-02-17 09:47:00,202.9
544197,12971,2011-02-17 09:52:00,105.5
544198,12971,2011-02-17 09:53:00,84.0
544199,13777,2011-02-17 10:04:00,244.68
544200,12494,2011-02-17 10:08:00,250.0
544203,12362,2011-02-17 10:30:00,479.1
544209,16235,2011-02-17 10:51:00,235.79
544210,14911,2011-02-17 11:01:00,281.12
544211,13018,2011-02-17 11:05:00,331.2
544271,17083,2011-02-17 11:46:00,304.66
544277,13718,2011-02-17 11:58:00,114.05
544278,15382,2011-02-17 12:01:00,1019.42
544280,14754,2011-02-17 12:21:00,228.27
544281,12500,2011-02-17 12:23:00,373.98
544282,17865,2011-02-17 12:24:00,655.28
544283,13668,2011-02-17 12:27:00,1131.46
544286,13151,2011-02-17 12:29:00,1257.87
544292,16745,2011-02-17 12:33:00,304.65
544293,17954,2011-02-17 12:42:00,326.39
544294,15601,2011-02-17 12:42:00,570.88
544295,14298,2011-02-17 12:43:00,1097.58
544296,14298,2011-02-17 12:47:00,55.44
544297,14298,2011-02-17 12:48:00,46.2
544298,14298,2011-02-17 12:51:00,790.86
544299,13178,2011-02-17 12:55:00,414.0
544301,14606,2011-02-17 12:59:00,147.33
544302,12654,2011-02-17 13:16:00,166.6
544303,18116,2011-02-17 13:28:00,161.95
544304,18125,2011-02-17 13:47:00,175.75
544305,15044,2011-02-17 13:54:00,205.5
544306,13085,2011-02-17 13:57:00,278.1
544307,15903,2011-02-17 14:04:00,161.28
544308,16525,2011-02-17 14:11:00,347.1
544309,15785,2011-02-17 14:17:00,928.58
544311,17841,2011-02-17 14:19:00,175.04
544312,17841,2011-02-17 14:26:00,8.25
544313,14099,2011-02-17 14:36:00,200.59
544314,13767,2011-02-17 14:42:00,277.81
544315,12748,2011-02-17 14:42:00,23.95
544316,16556,2011-02-17 14:49:00,640.14
544317,18138,2011-02-17 14:51:00,152.65
544319,14379,2011-02-17 15:03:00,110.98
544320,17381,2011-02-17 15:40:00,57.6
544322,14211,2011-02-17 15:50:00,145.2
544328,14371,2011-02-17 16:35:00,100.5
544329,17288,2011-02-17 16:43:00,53.400000000000006
544330,17576,2011-02-17 16:59:00,147.20000000000002
544331,12455,2011-02-17 17:05:00,15.0
544332,17419,2011-02-17 17:34:00,333.0
544334,16353,2011-02-17 19:16:00,118.8
544335,14702,2011-02-17 19:21:00,101.25
544336,13230,2011-02-17 19:36:00,145.57999999999998
544337,13425,2011-02-18 08:34:00,401.57
544338,12852,2011-02-18 08:47:00,311.55
544339,15228,2011-02-18 09:04:00,904.85
544340,12527,2011-02-18 09:41:00,152.4
544341,13012,2011-02-18 09:43:00,377.27
544349,16713,2011-02-18 10:03:00,398.22
544350,17389,2011-02-18 10:07:00,96.9
544351,16182,2011-02-18 10:11:00,825.0
544352,15290,2011-02-18 10:16:00,298.73
544353,18229,2011-02-18 10:32:00,359.8
544354,13489,2011-02-18 10:42:00,77.28
544355,12714,2011-02-18 10:53:00,968.3
544356,13904,2011-02-18 11:18:00,201.12
544368,14057,2011-02-18 11:27:00,623.78
544390,14911,2011-02-18 11:36:00,162.7
544391,15755,2011-02-18 11:53:00,314.68
544392,14680,2011-02-18 11:54:00,2807.31
544393,16393,2011-02-18 11:56:00,214.05
544394,13932,2011-02-18 12:02:00,307.4
544395,13397,2011-02-18 12:13:00,301.85
544398,15311,2011-02-18 12:27:00,518.2
544399,12594,2011-02-18 12:28:00,256.0
544400,14101,2011-02-18 12:31:00,1092.43
544404,16401,2011-02-18 12:56:00,177.9
544405,16814,2011-02-18 13:10:00,179.6
544406,16726,2011-02-18 13:26:00,413.22
544407,14606,2011-02-18 13:26:00,15.0
544408,16726,2011-02-18 13:29:00,61.0
544409,16265,2011-02-18 13:32:00,799.38
544411,13799,2011-02-18 14:18:00,341.7
544412,16531,2011-02-18 14:21:00,245.91
544421,13951,2011-02-18 15:21:00,212.56
544423,12553,2011-02-18 15:23:00,6.3
544426,16765,2011-02-18 15:41:00,34.0
544430,16306,2011-02-18 15:45:00,5.1
544439,13798,2011-02-20 10:16:00,358.8
544440,15465,2011-02-20 10:28:00,645.56
544441,16566,2011-02-20 10:29:00,94.9
544443,13725,2011-02-20 10:43:00,136.0
544444,13246,2011-02-20 10:51:00,400.45
544445,16746,2011-02-20 10:56:00,560.15
544446,12891,2011-02-20 11:28:00,42.0
544447,16466,2011-02-20 11:39:00,111.67
544448,14878,2011-02-20 12:01:00,111.88
544449,16115,2011-02-20 12:14:00,138.83
544450,17811,2011-02-20 12:23:00,1271.55
544452,14162,2011-02-20 12:32:00,177.68
544453,17214,2011-02-20 13:06:00,149.55
544454,13301,2011-02-20 13:13:00,173.91
544455,13097,2011-02-20 13:18:00,589.11
544456,14803,2011-02-20 13:21:00,542.15
544457,14667,2011-02-20 13:46:00,333.6
544459,17838,2011-02-20 13:52:00,752.14
544460,16931,2011-02-20 14:01:00,302.37
544461,13744,2011-02-20 14:08:00,893.16
544462,17050,2011-02-20 14:21:00,540.94
544463,12988,2011-02-20 14:31:00,535.32
544464,17323,2011-02-20 14:38:00,141.69
544465,13168,2011-02-20 15:06:00,209.05
544466,14606,2011-02-20 15:43:00,113.85
544467,14502,2011-02-20 15:51:00,298.38
544470,12707,2011-02-21 08:38:00,603.42
544471,18094,2011-02-21 08:50:00,504.72
544472,15129,2011-02-21 09:09:00,355.40000000000003
544473,14229,2011-02-21 09:45:00,305.16
544474,12423,2011-02-21 09:52:00,192.31
544475,17361,2011-02-21 09:55:00,45.0
544476,14796,2011-02-21 09:58:00,328.88
544477,16029,2011-02-21 10:07:00,567.8399999999999
544478,16333,2011-02-21 10:11:00,399.6
544479,14646,2011-02-21 10:28:00,11956.1
544480,14646,2011-02-21 10:32:00,6323.38
544481,18155,2011-02-21 10:36:00,113.93
544482,16656,2011-02-21 10:41:00,659.28
544483,12524,2011-02-21 10:53:00,525.3399999999999
544484,15321,2011-02-21 11:10:00,1159.47
544485,17757,2011-02-21 11:35:00,146.8
544495,12766,2011-02-21 11:42:00,973.65
544556,13477,2011-02-21 12:29:00,185.4
544565,18055,2011-02-21 12:53:00,306.0
544568,15065,2011-02-21 12:54:00,773.66
544569,16980,2011-02-21 12:58:00,732.36
544571,15146,2011-02-21 13:07:00,834.22
544572,14639,2011-02-21 13:21:00,558.59
544573,12621,2011-02-21 13:40:00,892.95
544574,12365,2011-02-21 13:51:00,320.69
544578,12365,2011-02-21 14:04:00,320.69
544582,13410,2011-02-21 14:38:00,250.24
544585,12523,2011-02-21 14:58:00,143.4
544586,17338,2011-02-21 15:04:00,1117.8
544591,13044,2011-02-21 15:20:00,560.47
544592,16775,2011-02-21 15:30:00,171.04999999999998
544596,16441,2011-02-21 17:35:00,211.0
544597,16014,2011-02-21 17:42:00,262.93
544600,18061,2011-02-22 08:24:00,108.15
544601,16638,2011-02-22 09:00:00,528.27
544602,13767,2011-02-22 09:01:00,437.9
544603,17526,2011-02-22 09:10:00,634.2
544604,13576,2011-02-22 09:11:00,364.3200000000001
544605,17512,2011-02-22 09:13:00,79.2
544606,14520,2011-02-22 09:15:00,165.0
544607,13862,2011-02-22 10:00:00,253.75
544610,16912,2011-02-22 10:09:00,350.1
544611,16912,2011-02-22 10:09:00,30.24
544612,18087,2011-02-22 10:43:00,3202.92
544633,17315,2011-02-22 10:59:00,131.8
544634,17994,2011-02-22 11:02:00,307.25
544636,18257,2011-02-22 11:05:00,35.400000000000006
544637,16546,2011-02-22 11:20:00,487.75
544638,14688,2011-02-22 11:33:00,325.42
544642,17811,2011-02-22 11:41:00,139.8
544643,13038,2011-02-22 11:43:00,395.1
544644,17002,2011-02-22 11:46:00,513.06
544645,16843,2011-02-22 11:58:00,1240.4
544646,17075,2011-02-22 12:06:00,373.74
544647,14060,2011-02-22 12:13:00,402.66
544648,15722,2011-02-22 12:24:00,324.05
544650,16349,2011-02-22 12:40:00,53.5
544651,13694,2011-02-22 12:51:00,1972.7
544652,13694,2011-02-22 12:53:00,479.76
544654,16913,2011-02-22 12:56:00,113.44
544656,17442,2011-02-22 13:02:00,440.83
544657,14895,2011-02-22 13:08:00,2346.34
544658,13113,2011-02-22 13:18:00,425.92
544659,18114,2011-02-22 13:20:00,220.1
544660,15078,2011-02-22 13:47:00,590.03
544661,15303,2011-02-22 13:59:00,574.02
544662,12845,2011-02-22 14:10:00,65.09
544663,18188,2011-02-22 14:43:00,426.6
544664,16045,2011-02-22 14:55:00,664.45
544666,16907,2011-02-22 15:00:00,250.68
544667,17511,2011-02-22 15:09:00,1980.82
544668,16573,2011-02-22 15:14:00,292.63
544670,16161,2011-02-22 15:22:00,181.13
544672,14646,2011-02-22 15:45:00,3211.7
544673,13421,2011-02-22 15:46:00,825.04
544675,16011,2011-02-22 15:59:00,116.09
544676,17841,2011-02-22 16:03:00,141.48
544677,18196,2011-02-22 16:13:00,450.78
544678,13077,2011-02-22 16:15:00,254.12
544680,13077,2011-02-22 16:19:00,9.6
544685,13285,2011-02-22 17:13:00,666.89
544686,12748,2011-02-22 17:20:00,7.8
544687,13184,2011-02-22 17:25:00,212.52
544688,18151,2011-02-23 08:29:00,312.55
544689,12980,2011-02-23 08:46:00,432.9
544690,14156,2011-02-23 08:48:00,1480.2
544691,13804,2011-02-23 09:09:00,723.63
544692,17499,2011-02-23 09:14:00,622.88
544693,15397,2011-02-23 09:25:00,94.0
544694,17706,2011-02-23 09:30:00,411.02
544695,14276,2011-02-23 09:38:00,341.2
544697,13453,2011-02-23 09:44:00,185.0
544698,17949,2011-02-23 09:53:00,259.2
544699,17949,2011-02-23 09:54:00,172.79999999999998
544700,18041,2011-02-23 10:10:00,271.68
544701,17428,2011-02-23 10:27:00,618.89
544702,17135,2011-02-23 10:27:00,284.97
544717,18172,2011-02-23 10:44:00,649.02
544724,15605,2011-02-23 10:46:00,182.75
544749,15373,2011-02-23 10:57:00,151.55
544754,16394,2011-02-23 10:58:00,312.41
544769,16422,2011-02-23 11:11:00,417.96
544774,17711,2011-02-23 11:32:00,220.53000000000003
544777,15311,2011-02-23 12:00:00,726.83
544778,14978,2011-02-23 12:03:00,452.91
544779,13865,2011-02-23 12:04:00,123.3
544788,13089,2011-02-23 12:18:00,354.56
544789,13993,2011-02-23 12:25:00,499.7000000000001
544790,16940,2011-02-23 12:27:00,757.68
544791,14289,2011-02-23 12:33:00,322.24
544792,18172,2011-02-23 12:37:00,1329.36
544793,13694,2011-02-23 12:41:00,218.88
544794,13854,2011-02-23 12:50:00,385.46
544795,15858,2011-02-23 13:21:00,432.29
544796,16208,2011-02-23 13:37:00,497.59
544797,13489,2011-02-23 13:43:00,158.4
544798,17063,2011-02-23 13:44:00,187.65
544799,17063,2011-02-23 13:45:00,131.72
544800,15687,2011-02-23 13:45:00,299.95
544801,16145,2011-02-23 13:48:00,310.08
544802,13149,2011-02-23 13:57:00,376.74
544803,14606,2011-02-23 14:29:00,114.07
544804,17504,2011-02-23 14:40:00,346.28
544805,18068,2011-02-23 14:50:00,101.7
544806,15932,2011-02-23 14:50:00,317.73
544807,12823,2011-02-23 15:03:00,229.5
544808,14562,2011-02-23 15:11:00,171.85
544809,16692,2011-02-23 15:41:00,8.5
544810,17675,2011-02-23 15:53:00,635.41
544811,12471,2011-02-23 15:53:00,388.3
544813,15984,2011-02-23 16:23:00,104.95
544815,17171,2011-02-23 16:37:00,224.91
544816,13090,2011-02-23 16:41:00,485.04
544817,12437,2011-02-23 16:44:00,344.0
544818,12437,2011-02-23 16:45:00,95.76
544819,12748,2011-02-23 17:15:00,69.59
544821,12971,2011-02-24 09:05:00,109.0
544822,18231,2011-02-24 09:08:00,291.0
544823,14004,2011-02-24 09:28:00,900.02
544824,17139,2011-02-24 09:32:00,2639.38
544825,15606,2011-02-24 09:32:00,305.7
544826,14513,2011-02-24 09:36:00,18.75
544833,15974,2011-02-24 10:10:00,769.24
544835,17830,2011-02-24 10:15:00,188.5
544836,17613,2011-02-24 10:25:00,310.71000000000004
544837,15910,2011-02-24 10:29:00,161.41
544838,12565,2011-02-24 10:34:00,145.92
544839,14841,2011-02-24 10:50:00,596.79
544846,16719,2011-02-24 11:11:00,169.32999999999998
544847,16086,2011-02-24 11:15:00,101.19
544885,14243,2011-02-24 11:38:00,339.4
544886,12582,2011-02-24 11:42:00,205.16
544887,17364,2011-02-24 11:54:00,504.56
544888,14231,2011-02-24 11:55:00,308.95
544892,14527,2011-02-24 12:00:00,77.95
544893,17865,2011-02-24 12:01:00,596.24
544894,15805,2011-02-24 12:09:00,553.76
544895,14189,2011-02-24 12:22:00,214.71
544896,17867,2011-02-24 12:25:00,25.5
544898,14880,2011-02-24 12:27:00,129.2
544899,13118,2011-02-24 12:32:00,190.93
544900,15121,2011-02-24 12:41:00,295.15
544903,18065,2011-02-24 13:43:00,405.03
544904,13018,2011-02-24 13:46:00,311.25
544905,17117,2011-02-24 13:54:00,116.2
544906,17017,2011-02-24 14:13:00,528.32
544907,12945,2011-02-24 14:15:00,462.95
544908,18056,2011-02-24 14:27:00,363.65
544909,14298,2011-02-24 14:32:00,1991.26
544910,16072,2011-02-24 14:32:00,584.3199999999999
544911,16838,2011-02-24 15:01:00,392.12
544912,18198,2011-02-24 15:12:00,303.22
544913,15543,2011-02-24 15:26:00,127.86
544914,16722,2011-02-24 15:39:00,314.36
544915,13777,2011-02-24 15:41:00,179.04
544916,17377,2011-02-24 15:42:00,132.17000000000002
544917,13751,2011-02-24 15:56:00,296.25
544918,13081,2011-02-24 16:30:00,836.24
544919,13725,2011-02-24 16:31:00,147.3
544920,13081,2011-02-24 16:31:00,736.95
544921,17090,2011-02-24 16:35:00,400.8
544922,15847,2011-02-24 16:46:00,180.68
544923,12877,2011-02-24 17:14:00,79.2
544924,13851,2011-02-24 17:18:00,246.32
544925,16997,2011-02-24 17:28:00,234.0
544926,13468,2011-02-24 17:50:00,89.30000000000001
544929,15189,2011-02-24 18:14:00,310.92
544930,17472,2011-02-24 18:26:00,198.51
544931,13501,2011-02-24 18:59:00,1340.32
544932,16133,2011-02-25 08:14:00,307.2
544933,12633,2011-02-25 08:44:00,1012.82
544934,13345,2011-02-25 09:01:00,389.5
544935,13870,2011-02-25 09:09:00,544.03
544936,15769,2011-02-25 09:37:00,1295.4
544937,12839,2011-02-25 10:09:00,351.56
544939,17034,2011-02-25 10:10:00,141.79999999999998
544940,16592,2011-02-25 10:19:00,455.28
544941,12841,2011-02-25 10:25:00,169.94
544942,15544,2011-02-25 10:29:00,365.1
544943,15845,2011-02-25 10:39:00,929.22
544944,14541,2011-02-25 10:46:00,292.40000000000003
544945,17735,2011-02-25 10:53:00,847.38
544968,13458,2011-02-25 11:30:00,676.9200000000001
544969,15712,2011-02-25 11:32:00,299.8
544970,13362,2011-02-25 11:33:00,812.7
544996,12474,2011-02-25 11:53:00,287.58000000000004
544998,14470,2011-02-25 11:56:00,297.64
544999,17388,2011-02-25 12:28:00,381.6
545000,15281,2011-02-25 12:37:00,234.15
545001,16841,2011-02-25 12:40:00,317.38
545002,13001,2011-02-25 12:43:00,278.28000000000003
545004,13753,2011-02-25 12:48:00,741.26
545011,13666,2011-02-25 13:05:00,43.650000000000006
545012,13666,2011-02-25 13:08:00,20.4
545013,13093,2011-02-25 13:09:00,467.52
545014,18223,2011-02-25 13:15:00,502.85
545015,13742,2011-02-25 13:40:00,176.05
545016,16473,2011-02-25 13:51:00,68.4
545017,12361,2011-02-25 13:51:00,189.9
545018,14481,2011-02-25 13:53:00,302.86
545019,15093,2011-02-25 13:56:00,759.08
545020,13792,2011-02-25 14:03:00,74.60000000000001
545021,17663,2011-02-25 14:11:00,371.39
545022,12921,2011-02-25 14:24:00,522.75
545023,12921,2011-02-25 14:25:00,678.15
545026,15939,2011-02-25 14:51:00,247.8
545028,13973,2011-02-25 15:21:00,264.7
545029,14541,2011-02-25 15:27:00,69.0
545030,13798,2011-02-25 15:32:00,532.72
545031,15990,2011-02-25 15:35:00,401.37
545032,14051,2011-02-25 15:37:00,476.8
545034,13493,2011-02-25 16:42:00,179.35
545035,15078,2011-02-25 17:03:00,430.26
545036,14573,2011-02-25 17:25:00,169.15
545037,14532,2011-02-27 10:02:00,386.9
545038,13684,2011-02-27 10:13:00,67.23
545039,17243,2011-02-27 10:22:00,373.65
545041,14952,2011-02-27 10:30:00,524.95
545042,13261,2011-02-27 10:41:00,845.1
545043,16407,2011-02-27 11:05:00,202.1
545044,15738,2011-02-27 11:31:00,333.92
545045,15708,2011-02-27 11:40:00,644.75
545046,16598,2011-02-27 11:42:00,145.04999999999998
545047,14147,2011-02-27 11:42:00,182.8
545048,14810,2011-02-27 11:48:00,180.65
545049,15046,2011-02-27 11:53:00,109.85
545050,15951,2011-02-27 11:57:00,375.17
545051,12599,2011-02-27 11:58:00,110.6
545052,13971,2011-02-27 12:27:00,333.48
545053,17516,2011-02-27 12:41:00,321.23
545054,14472,2011-02-27 12:41:00,402.47
545055,17516,2011-02-27 12:45:00,6.6
545056,16745,2011-02-27 12:48:00,486.65
545057,13630,2011-02-27 12:49:00,299.14
545058,13767,2011-02-27 13:03:00,317.87
545059,14157,2011-02-27 13:04:00,277.17
545060,15547,2011-02-27 13:47:00,406.74
545061,15547,2011-02-27 13:52:00,14.95
545062,12748,2011-02-27 14:07:00,275.25
545063,14606,2011-02-27 14:26:00,134.72
545064,13636,2011-02-27 14:29:00,154.5
545065,12431,2011-02-27 14:43:00,412.55
545066,13610,2011-02-27 14:44:00,239.17
545067,17894,2011-02-27 14:49:00,258.4
545069,14745,2011-02-27 15:25:00,240.6
545070,16493,2011-02-27 15:42:00,240.0
545071,15996,2011-02-27 15:59:00,222.29
545072,12781,2011-02-28 08:43:00,549.26
545073,14036,2011-02-28 09:26:00,626.65
545074,17655,2011-02-28 09:28:00,306.70000000000005
545075,14211,2011-02-28 09:33:00,319.9
545076,15235,2011-02-28 09:43:00,147.9
545077,14616,2011-02-28 10:07:00,10.08
545079,18283,2011-02-28 10:30:00,102.9
545080,13004,2011-02-28 10:33:00,301.91
545081,16057,2011-02-28 10:35:00,683.98
545082,16992,2011-02-28 10:37:00,421.6
545083,15724,2011-02-28 10:40:00,103.65
545084,12458,2011-02-28 10:55:00,441.92
545085,15039,2011-02-28 11:19:00,928.08
545086,12678,2011-02-28 11:43:00,353.43
545087,16422,2011-02-28 11:46:00,513.45
545103,15039,2011-02-28 11:57:00,11.9
545105,12598,2011-02-28 11:58:00,720.86
